Timestamp,Reading,Machine_ID_Machine_1,Machine_ID_Machine_2,Machine_ID_Machine_3,Machine_ID_Machine_4,Machine_ID_Machine_5,Sensor_ID_Sensor_1,Sensor_ID_Sensor_2,Sensor_ID_Sensor_3,Hour,DayOfWeek,Month
2023-01-01 04:00:00,76.07586751838659,0,1,0,0,0,1,0,0,4,6,1
2023-01-01 04:00:00,116.25051644788395,0,1,0,0,0,0,1,0,4,6,1
2023-01-01 04:00:00,127.12480057141646,0,1,0,0,0,0,0,1,4,6,1
2023-01-01 04:00:00,98.55979756839331,0,0,1,0,0,1,0,0,4,6,1
2023-01-01 04:00:00,120.07065795784048,0,0,1,0,0,0,1,0,4,6,1
2023-01-01 04:00:00,107.23272050095268,0,0,1,0,0,0,0,1,4,6,1
2023-01-01 04:00:00,87.09760490789749,0,0,0,1,0,1,0,0,4,6,1
2023-01-01 04:00:00,107.22791211016829,0,0,0,1,0,0,1,0,4,6,1
2023-01-01 04:00:00,130.76073132931938,0,0,0,1,0,0,0,1,4,6,1
2023-01-01 04:00:00,99.28347921780096,0,0,0,0,1,1,0,0,4,6,1
2023-01-01 04:00:00,131.2928731162801,0,0,0,0,1,0,1,0,4,6,1
2023-01-01 04:00:00,47.60509791820511,0,0,0,0,1,0,0,1,4,6,1
2023-01-01 05:00:00,116.43805008750448,1,0,0,0,0,1,0,0,5,6,1
2023-01-01 05:00:00,101.74094136476343,1,0,0,0,0,0,1,0,5,6,1
2023-01-01 05:00:00,94.01985299068264,1,0,0,0,0,0,0,1,5,6,1
2023-01-01 05:00:00,101.83521553071004,0,1,0,0,0,1,0,0,5,6,1
2023-01-01 05:00:00,60.248621707982146,0,1,0,0,0,0,1,0,5,6,1
2023-01-01 05:00:00,95.60656224324975,0,1,0,0,0,0,0,1,5,6,1
2023-01-01 05:00:00,107.14225143023492,0,0,1,0,0,1,0,0,5,6,1
2023-01-01 05:00:00,129.5578808948303,0,0,1,0,0,0,1,0,5,6,1
2023-01-01 05:00:00,89.63459563452706,0,0,1,0,0,0,0,1,5,6,1
2023-01-01 05:00:00,83.83012794213623,0,0,0,1,0,1,0,0,5,6,1
2023-01-01 05:00:00,89.96485912830927,0,0,0,1,0,0,1,0,5,6,1
2023-01-01 05:00:00,118.30804235404148,0,0,0,1,0,0,0,1,5,6,1
2023-01-01 05:00:00,106.57502219319369,0,0,0,0,1,1,0,0,5,6,1
2023-01-01 05:00:00,89.40479592465924,0,0,0,0,1,0,1,0,5,6,1
2023-01-01 05:00:00,110.26534866226713,0,0,0,0,1,0,0,1,5,6,1
2023-01-01 06:00:00,101.94155098696079,1,0,0,0,0,1,0,0,6,6,1
2023-01-01 06:00:00,119.37289981065778,1,0,0,0,0,0,1,0,6,6,1
2023-01-01 06:00:00,85.95893812245295,1,0,0,0,0,0,0,1,6,6,1
2023-01-01 06:00:00,93.44675706804465,0,1,0,0,0,1,0,0,6,6,1
2023-01-01 06:00:00,92.15783693735683,0,1,0,0,0,0,1,0,6,6,1
2023-01-01 06:00:00,70.72970103735763,0,1,0,0,0,0,0,1,6,6,1
2023-01-01 06:00:00,105.92240554129152,0,0,1,0,0,1,0,0,6,6,1
2023-01-01 06:00:00,105.22110544359779,0,0,1,0,0,0,1,0,6,6,1
2023-01-01 06:00:00,100.10226913284922,0,0,1,0,0,0,0,1,6,6,1
2023-01-01 06:00:00,95.30825733249706,0,0,0,1,0,1,0,0,6,6,1
2023-01-01 06:00:00,71.69258515899172,0,0,0,1,0,0,1,0,6,6,1
2023-01-01 06:00:00,91.58709354469282,0,0,0,1,0,0,0,1,6,6,1
2023-01-01 06:00:00,93.1457096694646,0,0,0,0,1,1,0,0,6,6,1
2023-01-01 06:00:00,83.95445461556761,0,0,0,0,1,0,1,0,6,6,1
2023-01-01 06:00:00,96.7742857666798,0,0,0,0,1,0,0,1,6,6,1
2023-01-01 07:00:00,108.08101713629075,1,0,0,0,0,1,0,0,7,6,1
2023-01-01 07:00:00,137.7237180242106,1,0,0,0,0,0,1,0,7,6,1
2023-01-01 07:00:00,103.49155625663677,1,0,0,0,0,0,0,1,7,6,1
2023-01-01 07:00:00,105.15100781445528,0,1,0,0,0,1,0,0,7,6,1
2023-01-01 07:00:00,98.51108168467665,0,1,0,0,0,0,1,0,7,6,1
2023-01-01 07:00:00,61.62457569401917,0,1,0,0,0,0,0,1,7,6,1
2023-01-01 07:00:00,99.46972249101566,0,0,1,0,0,1,0,0,7,6,1
2023-01-01 07:00:00,101.20460419882052,0,0,1,0,0,0,1,0,7,6,1
2023-01-01 07:00:00,149.26484224970577,0,0,1,0,0,0,0,1,7,6,1
2023-01-01 07:00:00,96.15278070437756,0,0,0,1,0,1,0,0,7,6,1
2023-01-01 07:00:00,106.03094684667224,0,0,0,1,0,0,1,0,7,6,1
2023-01-01 07:00:00,99.30576460589512,0,0,0,1,0,0,0,1,7,6,1
2023-01-01 07:00:00,76.62643924760935,0,0,0,0,1,1,0,0,7,6,1
2023-01-01 07:00:00,122.85645629030041,0,0,0,0,1,0,1,0,7,6,1
2023-01-01 07:00:00,115.03866065373549,0,0,0,0,1,0,0,1,7,6,1
2023-01-01 08:00:00,115.82063894086092,1,0,0,0,0,1,0,0,8,6,1
2023-01-01 08:00:00,81.81225090410521,1,0,0,0,0,0,1,0,8,6,1
2023-01-01 08:00:00,128.05588621872198,1,0,0,0,0,0,0,1,8,6,1
2023-01-01 08:00:00,71.96297874415438,0,1,0,0,0,1,0,0,8,6,1
2023-01-01 08:00:00,111.7371418760054,0,1,0,0,0,0,1,0,8,6,1
2023-01-01 08:00:00,143.80911251619958,0,1,0,0,0,0,0,1,8,6,1
2023-01-01 08:00:00,80.18927349738624,0,0,1,0,0,1,0,0,8,6,1
2023-01-01 08:00:00,88.67404540794456,0,0,1,0,0,0,1,0,8,6,1
2023-01-01 08:00:00,101.99302730175282,0,0,1,0,0,0,0,1,8,6,1
2023-01-01 08:00:00,89.93048691767599,0,0,0,1,0,1,0,0,8,6,1
2023-01-01 08:00:00,68.98673137867735,0,0,0,1,0,0,1,0,8,6,1
2023-01-01 08:00:00,101.37125949612054,0,0,0,1,0,0,0,1,8,6,1
2023-01-01 08:00:00,78.7539257254779,0,0,0,0,1,1,0,0,8,6,1
2023-01-01 08:00:00,109.47184861270365,0,0,0,0,1,0,1,0,8,6,1
2023-01-01 08:00:00,81.61151531532393,0,0,0,0,1,0,0,1,8,6,1
2023-01-01 09:00:00,130.9986881003508,1,0,0,0,0,1,0,0,9,6,1
2023-01-01 09:00:00,84.33493415327526,1,0,0,0,0,0,1,0,9,6,1
2023-01-01 09:00:00,93.55876967588648,1,0,0,0,0,0,0,1,9,6,1
2023-01-01 09:00:00,116.2703443473934,0,1,0,0,0,1,0,0,9,6,1
2023-01-01 09:00:00,75.3827136713209,0,1,0,0,0,0,1,0,9,6,1
2023-01-01 09:00:00,104.54919869208258,0,1,0,0,0,0,0,1,9,6,1
2023-01-01 09:00:00,126.14285508564855,0,0,1,0,0,1,0,0,9,6,1
2023-01-01 09:00:00,67.85033530877543,0,0,1,0,0,0,1,0,9,6,1
2023-01-01 09:00:00,103.69267717064608,0,0,1,0,0,0,0,1,9,6,1
2023-01-01 09:00:00,105.19765588496848,0,0,0,1,0,1,0,0,9,6,1
2023-01-01 09:00:00,115.6364574355462,0,0,0,1,0,0,1,0,9,6,1
2023-01-01 09:00:00,75.26098578243834,0,0,0,1,0,0,0,1,9,6,1
2023-01-01 09:00:00,73.59086773831447,0,0,0,0,1,1,0,0,9,6,1
2023-01-01 09:00:00,110.43883131233795,0,0,0,0,1,0,1,0,9,6,1
2023-01-01 09:00:00,105.93969346466372,0,0,0,0,1,0,0,1,9,6,1
2023-01-01 10:00:00,105.00985700691751,1,0,0,0,0,1,0,0,10,6,1
2023-01-01 10:00:00,106.92896418993948,1,0,0,0,0,0,1,0,10,6,1
2023-01-01 10:00:00,86.3995055684302,1,0,0,0,0,0,0,1,10,6,1
2023-01-01 10:00:00,104.64507394322008,0,1,0,0,0,1,0,0,10,6,1
2023-01-01 10:00:00,105.86144946597362,0,1,0,0,0,0,1,0,10,6,1
2023-01-01 10:00:00,85.71297163947264,0,1,0,0,0,0,0,1,10,6,1
2023-01-01 10:00:00,137.31549022289514,0,0,1,0,0,1,0,0,10,6,1
2023-01-01 10:00:00,109.47665841823576,0,0,1,0,0,0,1,0,10,6,1
2023-01-01 10:00:00,76.17393005594703,0,0,1,0,0,0,0,1,10,6,1
2023-01-01 10:00:00,113.1310721726766,0,0,0,1,0,1,0,0,10,6,1
2023-01-01 10:00:00,80.50636659545356,0,0,0,1,0,0,1,0,10,6,1
2023-01-01 10:00:00,115.74169207484907,0,0,0,1,0,0,0,1,10,6,1
2023-01-01 10:00:00,123.17191158014809,0,0,0,0,1,1,0,0,10,6,1
2023-01-01 10:00:00,83.5863536329658,0,0,0,0,1,0,1,0,10,6,1
2023-01-01 10:00:00,119.26752258488644,0,0,0,0,1,0,0,1,10,6,1
2023-01-01 11:00:00,108.25561853872995,1,0,0,0,0,1,0,0,11,6,1
2023-01-01 11:00:00,116.4412031998898,1,0,0,0,0,0,1,0,11,6,1
2023-01-01 11:00:00,137.93585965307895,1,0,0,0,0,0,0,1,11,6,1
2023-01-01 11:00:00,95.09223767994257,0,1,0,0,0,1,0,0,11,6,1
2023-01-01 11:00:00,84.9252767128502,0,1,0,0,0,0,1,0,11,6,1
2023-01-01 11:00:00,82.20971140748955,0,1,0,0,0,0,0,1,11,6,1
2023-01-01 11:00:00,83.68379430069123,0,0,1,0,0,1,0,0,11,6,1
2023-01-01 11:00:00,98.45796581171793,0,0,1,0,0,0,1,0,11,6,1
2023-01-01 11:00:00,106.82303949633287,0,0,1,0,0,0,0,1,11,6,1
2023-01-01 11:00:00,105.5338159866004,0,0,0,1,0,1,0,0,11,6,1
2023-01-01 11:00:00,116.54366498072048,0,0,0,1,0,0,1,0,11,6,1
2023-01-01 11:00:00,100.26003783755812,0,0,0,1,0,0,0,1,11,6,1
2023-01-01 11:00:00,129.07068154314635,0,0,0,0,1,1,0,0,11,6,1
2023-01-01 11:00:00,94.70686333524088,0,0,0,0,1,0,1,0,11,6,1
2023-01-01 11:00:00,154.40338333179238,0,0,0,0,1,0,0,1,11,6,1
2023-01-01 12:00:00,112.51334695530012,1,0,0,0,0,1,0,0,12,6,1
2023-01-01 12:00:00,82.85684887167434,1,0,0,0,0,0,1,0,12,6,1
2023-01-01 12:00:00,78.58215003877775,1,0,0,0,0,0,0,1,12,6,1
2023-01-01 12:00:00,109.64944830486372,0,1,0,0,0,1,0,0,12,6,1
2023-01-01 12:00:00,95.53074429348301,0,1,0,0,0,0,1,0,12,6,1
2023-01-01 12:00:00,114.28000988184185,0,1,0,0,0,0,0,1,12,6,1
2023-01-01 12:00:00,109.4647524914709,0,0,1,0,0,1,0,0,12,6,1
2023-01-01 12:00:00,98.54342174686256,0,0,1,0,0,0,1,0,12,6,1
2023-01-01 12:00:00,83.06412563863191,0,0,1,0,0,0,0,1,12,6,1
2023-01-01 12:00:00,69.70305550628271,0,0,0,1,0,1,0,0,12,6,1
2023-01-01 12:00:00,91.06970095865955,0,0,0,1,0,0,1,0,12,6,1
2023-01-01 12:00:00,117.12797588646944,0,0,0,1,0,0,0,1,12,6,1
2023-01-01 12:00:00,104.28187488260409,0,0,0,0,1,1,0,0,12,6,1
2023-01-01 12:00:00,75.08522442576023,0,0,0,0,1,0,1,0,12,6,1
2023-01-01 12:00:00,103.46361851702363,0,0,0,0,1,0,0,1,12,6,1
2023-01-01 13:00:00,107.70634759457674,1,0,0,0,0,1,0,0,13,6,1
2023-01-01 13:00:00,82.32285127597734,1,0,0,0,0,0,1,0,13,6,1
2023-01-01 13:00:00,103.07450211891056,1,0,0,0,0,0,0,1,13,6,1
2023-01-01 13:00:00,101.16417436892,0,1,0,0,0,1,0,0,13,6,1
2023-01-01 13:00:00,77.14059404338755,0,1,0,0,0,0,1,0,13,6,1
2023-01-01 13:00:00,107.1557472069657,0,1,0,0,0,0,0,1,13,6,1
2023-01-01 13:00:00,111.21569052736469,0,0,1,0,0,1,0,0,13,6,1
2023-01-01 13:00:00,121.66102486350552,0,0,1,0,0,0,1,0,13,6,1
2023-01-01 13:00:00,121.07604104069807,0,0,1,0,0,0,0,1,13,6,1
2023-01-01 13:00:00,72.44661264085818,0,0,0,1,0,1,0,0,13,6,1
2023-01-01 13:00:00,81.24349920169755,0,0,0,1,0,0,1,0,13,6,1
2023-01-01 13:00:00,110.3007053441732,0,0,0,1,0,0,0,1,13,6,1
2023-01-01 13:00:00,110.27571901824415,0,0,0,0,1,1,0,0,13,6,1
2023-01-01 13:00:00,110.30095372612095,0,0,0,0,1,0,1,0,13,6,1
2023-01-01 13:00:00,177.05462981309444,0,0,0,0,1,0,0,1,13,6,1
2023-01-01 14:00:00,111.41781021386332,1,0,0,0,0,1,0,0,14,6,1
2023-01-01 14:00:00,122.71131280361195,1,0,0,0,0,0,1,0,14,6,1
2023-01-01 14:00:00,119.08003526986408,1,0,0,0,0,0,0,1,14,6,1
2023-01-01 14:00:00,113.02782502611595,0,1,0,0,0,1,0,0,14,6,1
2023-01-01 14:00:00,93.69461510719307,0,1,0,0,0,0,1,0,14,6,1
2023-01-01 14:00:00,115.17938440986536,0,1,0,0,0,0,0,1,14,6,1
2023-01-01 14:00:00,84.54349570924856,0,0,1,0,0,1,0,0,14,6,1
2023-01-01 14:00:00,95.2636278651998,0,0,1,0,0,0,1,0,14,6,1
2023-01-01 14:00:00,90.29272904341794,0,0,1,0,0,0,0,1,14,6,1
2023-01-01 14:00:00,101.63748278772646,0,0,0,1,0,1,0,0,14,6,1
2023-01-01 14:00:00,146.29317133347018,0,0,0,1,0,0,1,0,14,6,1
2023-01-01 14:00:00,62.65469614816504,0,0,0,1,0,0,0,1,14,6,1
2023-01-01 14:00:00,113.72520380749027,0,0,0,0,1,1,0,0,14,6,1
2023-01-01 14:00:00,67.74568257620697,0,0,0,0,1,0,1,0,14,6,1
2023-01-01 14:00:00,90.56136268421132,0,0,0,0,1,0,0,1,14,6,1
2023-01-01 15:00:00,121.7790119393473,1,0,0,0,0,1,0,0,15,6,1
2023-01-01 15:00:00,101.28560038190928,1,0,0,0,0,0,1,0,15,6,1
2023-01-01 15:00:00,78.44510444141387,1,0,0,0,0,0,0,1,15,6,1
2023-01-01 15:00:00,85.69392581480065,0,1,0,0,0,1,0,0,15,6,1
2023-01-01 15:00:00,113.59195497869352,0,1,0,0,0,0,1,0,15,6,1
2023-01-01 15:00:00,85.39266736565726,0,1,0,0,0,0,0,1,15,6,1
2023-01-01 15:00:00,104.3291717916395,0,0,1,0,0,1,0,0,15,6,1
2023-01-01 15:00:00,100.91143679807628,0,0,1,0,0,0,1,0,15,6,1
2023-01-01 15:00:00,86.96799304788367,0,0,1,0,0,0,0,1,15,6,1
2023-01-01 15:00:00,142.8788817865065,0,0,0,1,0,1,0,0,15,6,1
2023-01-01 15:00:00,112.67838044636022,0,0,0,1,0,0,1,0,15,6,1
2023-01-01 15:00:00,59.49714826684786,0,0,0,1,0,0,0,1,15,6,1
2023-01-01 15:00:00,103.72908629538857,0,0,0,0,1,1,0,0,15,6,1
2023-01-01 15:00:00,86.76427070463222,0,0,0,0,1,0,1,0,15,6,1
2023-01-01 15:00:00,117.0486666959245,0,0,0,0,1,0,0,1,15,6,1
2023-01-01 16:00:00,84.14958523134598,1,0,0,0,0,1,0,0,16,6,1
2023-01-01 16:00:00,97.70527117066202,1,0,0,0,0,0,1,0,16,6,1
2023-01-01 16:00:00,110.09974557960916,1,0,0,0,0,0,0,1,16,6,1
2023-01-01 16:00:00,117.31510388340244,0,1,0,0,0,1,0,0,16,6,1
2023-01-01 16:00:00,75.99407185888447,0,1,0,0,0,0,1,0,16,6,1
2023-01-01 16:00:00,93.30997528318103,0,1,0,0,0,0,0,1,16,6,1
2023-01-01 16:00:00,90.50109377678088,0,0,1,0,0,1,0,0,16,6,1
2023-01-01 16:00:00,86.93341534852577,0,0,1,0,0,0,1,0,16,6,1
2023-01-01 16:00:00,135.30908480562192,0,0,1,0,0,0,0,1,16,6,1
2023-01-01 16:00:00,108.09963421921913,0,0,0,1,0,1,0,0,16,6,1
2023-01-01 16:00:00,74.78232091329909,0,0,0,1,0,0,1,0,16,6,1
2023-01-01 16:00:00,118.35723894109552,0,0,0,1,0,0,0,1,16,6,1
2023-01-01 16:00:00,142.44312394025266,0,0,0,0,1,1,0,0,16,6,1
2023-01-01 16:00:00,120.64930521102293,0,0,0,0,1,0,1,0,16,6,1
2023-01-01 16:00:00,69.61260068091974,0,0,0,0,1,0,0,1,16,6,1
2023-01-01 17:00:00,90.31531854267496,1,0,0,0,0,1,0,0,17,6,1
2023-01-01 17:00:00,125.33822298373244,1,0,0,0,0,0,1,0,17,6,1
2023-01-01 17:00:00,85.84661068762438,1,0,0,0,0,0,0,1,17,6,1
2023-01-01 17:00:00,108.87638856292456,0,1,0,0,0,1,0,0,17,6,1
2023-01-01 17:00:00,115.4926810685867,0,1,0,0,0,0,1,0,17,6,1
2023-01-01 17:00:00,81.46139056843833,0,1,0,0,0,0,0,1,17,6,1
2023-01-01 17:00:00,98.809492878764,0,0,1,0,0,1,0,0,17,6,1
2023-01-01 17:00:00,35.17465319861854,0,0,1,0,0,0,1,0,17,6,1
2023-01-01 17:00:00,79.5122471733142,0,0,1,0,0,0,0,1,17,6,1
2023-01-01 17:00:00,94.9486369721368,0,0,0,1,0,1,0,0,17,6,1
2023-01-01 17:00:00,75.04433636070301,0,0,0,1,0,0,1,0,17,6,1
2023-01-01 17:00:00,132.64822607863272,0,0,0,1,0,0,0,1,17,6,1
2023-01-01 17:00:00,71.39717244078734,0,0,0,0,1,1,0,0,17,6,1
2023-01-01 17:00:00,91.19911026606032,0,0,0,0,1,0,1,0,17,6,1
2023-01-01 17:00:00,102.61481154572182,0,0,0,0,1,0,0,1,17,6,1
2023-01-01 18:00:00,128.8254657813223,1,0,0,0,0,1,0,0,18,6,1
2023-01-01 18:00:00,71.28275697641119,1,0,0,0,0,0,1,0,18,6,1
2023-01-01 18:00:00,123.26327504309921,1,0,0,0,0,0,0,1,18,6,1
2023-01-01 18:00:00,100.20466122039171,0,1,0,0,0,1,0,0,18,6,1
2023-01-01 18:00:00,80.36982697904098,0,1,0,0,0,0,1,0,18,6,1
2023-01-01 18:00:00,109.24206948526545,0,1,0,0,0,0,0,1,18,6,1
2023-01-01 18:00:00,103.9811939114694,0,0,1,0,0,1,0,0,18,6,1
2023-01-01 18:00:00,87.99566245682409,0,0,1,0,0,0,1,0,18,6,1
2023-01-01 18:00:00,101.39604169980038,0,0,1,0,0,0,0,1,18,6,1
2023-01-01 18:00:00,92.2937280627648,0,0,0,1,0,1,0,0,18,6,1
2023-01-01 18:00:00,102.27034690502495,0,0,0,1,0,0,1,0,18,6,1
2023-01-01 18:00:00,113.24261349042094,0,0,0,1,0,0,0,1,18,6,1
2023-01-01 18:00:00,131.72033632290706,0,0,0,0,1,1,0,0,18,6,1
2023-01-01 18:00:00,75.24369002346302,0,0,0,0,1,0,1,0,18,6,1
2023-01-01 18:00:00,142.66066749312537,0,0,0,0,1,0,0,1,18,6,1
2023-01-01 19:00:00,60.95824400954997,1,0,0,0,0,1,0,0,19,6,1
2023-01-01 19:00:00,96.96429809928831,1,0,0,0,0,0,1,0,19,6,1
2023-01-01 19:00:00,111.76634412969152,1,0,0,0,0,0,0,1,19,6,1
2023-01-01 19:00:00,105.61983735470064,0,1,0,0,0,1,0,0,19,6,1
2023-01-01 19:00:00,87.54600960358812,0,1,0,0,0,0,1,0,19,6,1
2023-01-01 19:00:00,95.83755499285448,0,1,0,0,0,0,0,1,19,6,1
2023-01-01 19:00:00,90.13998130682334,0,0,1,0,0,1,0,0,19,6,1
2023-01-01 19:00:00,88.21270486111577,0,0,1,0,0,0,1,0,19,6,1
2023-01-01 19:00:00,116.99204194042048,0,0,1,0,0,0,0,1,19,6,1
2023-01-01 19:00:00,107.14030971930094,0,0,0,1,0,1,0,0,19,6,1
2023-01-01 19:00:00,86.14180809478691,0,0,0,1,0,0,1,0,19,6,1
2023-01-01 19:00:00,117.99199750866501,0,0,0,1,0,0,0,1,19,6,1
2023-01-01 19:00:00,106.14599041753219,0,0,0,0,1,1,0,0,19,6,1
2023-01-01 19:00:00,116.25724237677919,0,0,0,0,1,0,1,0,19,6,1
2023-01-01 19:00:00,112.59257683847223,0,0,0,0,1,0,0,1,19,6,1
2023-01-01 20:00:00,83.42009978155855,1,0,0,0,0,1,0,0,20,6,1
2023-01-01 20:00:00,88.7963791960606,1,0,0,0,0,0,1,0,20,6,1
2023-01-01 20:00:00,114.94587210246523,1,0,0,0,0,0,0,1,20,6,1
2023-01-01 20:00:00,112.2074053086693,0,1,0,0,0,1,0,0,20,6,1
2023-01-01 20:00:00,99.58196812071705,0,1,0,0,0,0,1,0,20,6,1
2023-01-01 20:00:00,102.34654766617564,0,1,0,0,0,0,0,1,20,6,1
2023-01-01 20:00:00,125.55329791576851,0,0,1,0,0,1,0,0,20,6,1
2023-01-01 20:00:00,88.1685722232834,0,0,1,0,0,0,1,0,20,6,1
2023-01-01 20:00:00,110.94194762340076,0,0,1,0,0,0,0,1,20,6,1
2023-01-01 20:00:00,95.95614695132211,0,0,0,1,0,1,0,0,20,6,1
2023-01-01 20:00:00,95.6463759354556,0,0,0,1,0,0,1,0,20,6,1
2023-01-01 20:00:00,121.9755370397438,0,0,0,1,0,0,0,1,20,6,1
2023-01-01 20:00:00,116.5083269797606,0,0,0,0,1,1,0,0,20,6,1
2023-01-01 20:00:00,116.27019272001276,0,0,0,0,1,0,1,0,20,6,1
2023-01-01 20:00:00,126.10957614308658,0,0,0,0,1,0,0,1,20,6,1
2023-01-01 21:00:00,100.42007683265518,1,0,0,0,0,1,0,0,21,6,1
2023-01-01 21:00:00,113.63905942589928,1,0,0,0,0,0,1,0,21,6,1
2023-01-01 21:00:00,93.79466486813088,1,0,0,0,0,0,0,1,21,6,1
2023-01-01 21:00:00,106.48332704976885,0,1,0,0,0,1,0,0,21,6,1
